id,title,address,phone,district_id
1992,Средняя общеобразовательная школа  им. О.Лайлиева,725015 ул.Чечеева 2,+996(3132)45859 ,52
1993,Средняя общеобразовательная школа  им. В.И.Ленина,725003 ул.Озерная б/н,"+996(3132)45026 +996(555)030003, ",52
1994,Ивановская средняя общеобразовательная школа № 1,725008 ул.Г.Ильина175,+996(3132)42049 996(550)628148 ,52
1995,Ивановская средняя общеобразовательная школа № 2,725008 ул.Некрасова 13,"+996(3132)46359 +996(773)610443, ",52
1996,Ивановская неполная средняя школа № 3,725008 ул.Токмакская 199,+996(3132)42410 +996(555)223477 ,52
1997,Ивановская начальная школа  №4,725008 улТоктогула б/н,+996(3132)46364 ,52
1998,Ивановская начальная школа №5,725008 ул.Фрунзенская 72,+996(3132)42781 +996(555)752780 ,52
1999,"Учебно-воспитательный комплекс школа ""Свет мира""","ул.Ленина, 252","312,936,322",52
2000,"Общеобразовательная средняя школа ""Ырайым"" имени Жапара Сулайманкулова",ул.Тельбаева, 0777-52-58-53 ,52
2001,"Православная Церковно-Приходская школа ""Во имя святителя Луки Воино-Ясенецкого при Храме Всех скорбящих Радость"" ","ул.Ленина, 137",  ,52
2002,"Общеобразовательное учреждение ""Ырайым"" ""Школа Надежда""","ул.Театральная, б\н","0313242401,0313242519 , ",52
2003,"Общеобразовательное учреждение Школа ""Интеллект""","ул.Центральная, 20",  ,52
2004,"Школа ""БИЛИМ булагы""","ул.Ленина, 176",  ,52
2005,Средняя школа Кенеш,ул. Кенеш,996556190112,52
2006,Будёновская средняя школа ,ул Чапаева 25 с. Буденовка,996554649063,52
2007,Кеминская средняя общеобразовательная школа № 1,улица Тукеева-25,+996(3135)50412 ,53
2008,Кеминская средняя общеобразовательная школа № 2,улица Космонавтов -12,+996(3135)51263 ,53
2009,Кеминская средняя школа № 3 им. Н.Давлесова,п.Кемин улица Берикбаева-55,"996,313,550,631",53
2010,Средняя общеобразовательная школа Нур,Пос. Нур,+996(3135)70408 ,53
2011,Средняя общеобразовательная школа Кичи Кемин,"С.Кичи-Кемин, ул. Ж.Омуралиев - 1",+996(3135)70145 ,53
2012,Орловская средняя общеобразовательная школа № 1,"724516,Центральная",+996(3135)52314 ,53
2013,средняя школа имени Шабдан  Ата,С.Шабдан ул. Бакирова -15 ,"+996(3135)58177, ",53
2014,Средняя школа им. А.Чункелеева,"724521 с. Тар-Суу, ул. Жуманалиев -30",+(9963135)58179 ,53
2015,Тегирментинская средняя школа имени Белека Солтоноева,с.Тегирменти ул.Н.Абдыгулов - 2,+996(3135)70681 ,53
2016,Карал-Дюбинская средняя школа имени Самудин Кудайбергенова,"с. Кароол-Дебе, ул. Бапакова 16",313558391,53
2017,Общеобразовательная средняя школа имени А.Токомбаева,"с. Каинды, ул. М.Мамбетова 3",313570633,53
2018,Кызыл-Байракская средняя школа имени Асанкула Акаева,с. Кызыл-Байрак,313558465,53
2019,Ильичевская средняя школа им А.Бакаева,с. Ильичевское,313570403,53
2020,Чым-Коргонская средняя школа имени Абдыкайыра Казакбаева,с.Чым-Коргон ул.А.Казакбаева,03135-57-162 ,53
2021,Ак-Тилекская средняя школа,"с.Новомихайловка, ул.Жаны-Чек",313557087,53
2022,Самансурская средняя школа имени Омурзака Конурбаева,с Самансур ул Самсалиева №7,313570293,53
2023,Калмак-Ашуунская основная школа имени Болота Бейшеналиева,"с. Калмак-Ашуу, ул. М. Иманалиева ",313558129,53
2024,Джаны-Алышская средняя школа имени Токтоболота Абдымомунова,"с.Джаны-Алыш,улица Борубай 3",03135 55 245 ,53
2025,Орловская средняя школа №2,г.Орловка ул.Московская 3,(3135) 52171 ,53
2026,Бейшекинская средняя школа имени А.Койгельдиева,"с.Бейшеке, ул. Боромбаева 44",313570287,53
2027,Ак-Бекетская средняя школа имени Кашаганова Мусакан Чыналиевича,с. Ак-Бекет  ул Дружба   5,70-3-93   55-3-52 ,53
2028,Жол-Булакская средняя школа имени М.Тарыхбаева,"722343 с. Жол-Булак, ул. Жакшыбай 22",313570297,53
2029,Ак-тюзская средняя школа,"724502 с. Ак-Тюз, ул. Осмоналиева б/н",313556235,53
2030,Алмалунская средняя школа имени Т.Омуралиева,"с. Алмалуу, ул. Манаса №16","+996(3135)70453, ",53
2031,Кызыл-Суйская средняя школа имени М.Омуралиева,"с. Кызыл-Cуу, ул. Абди №54",+996(3135)70455 ,53
2032,Кызыл-Октябрьская средняя школа им.А.Ашырбаева,с.Кызыл-Октябрь ул.Джамангул уулу Аалы №17,313559245,53
2033,Боролдойская средняя школа ,с.Боролдой ул.Фрунзе,313556303,53
2034,Кара-Булакская средняя школа им.К.Шаболотова ,с.Кара-Булак ул.Малдыбаева 60,313570315,53
2035,основная школа Алтымыш,с.Алтымыш ул.Султанбаеа 2,313570577,53
2036,Подгорненская средняя школа ,с.Подгорное ул.Фабричная 12,313552290,53
2037,Образовательный Центр Общественного Фонда «Билимкана»,ул.Ленина,313558131,53
2038,Петровская вспомогательная школа-интернат для умственно отсталых детей,"724616    ул. Центральная,382","+996(3131)66199,+996(772)691269 ",54
2039,"Беловодская специальная школа-интернат для детей и подростков, нуждающихся в особых условиях воспитания","724606, ул. Крупская,28",+996(3131)57985 +996(543)067699 ,54
